FIPS,State,County,Variable_Code,Value
16087,ID,Washington,SNAPS17,8.25
16087,ID,Washington,PCH_SNAPS_12_17,-1
16087,ID,Washington,SNAPSPTH12,0.825164208
16087,ID,Washington,SNAPSPTH17,0.815136844
16087,ID,Washington,PCH_SNAPSPTH_12_17,-1.215196127
16087,ID,Washington,WICS11,2
16087,ID,Washington,WICS16,2
16087,ID,Washington,PCH_WICS_11_16,0
16087,ID,Washington,WICSPTH11,0.197335958
16087,ID,Washington,WICSPTH16,0.199123859
16087,ID,Washington,PCH_WICSPTH_11_16,0.906018794
30001,MT,Beaverhead,GROC11,3
30001,MT,Beaverhead,GROC16,3
30001,MT,Beaverhead,PCH_GROC_11_16,0
30001,MT,Beaverhead,GROCPTH11,0.325909832
30001,MT,Beaverhead,GROCPTH16,0.317662008
30001,MT,Beaverhead,PCH_GROCPTH_11_16,-2.530707327
30001,MT,Beaverhead,SUPERC11,0
30001,MT,Beaverhead,SUPERC16,0
30001,MT,Beaverhead,PCH_SUPERC_11_16,0
30001,MT,Beaverhead,SUPERCPTH11,0
30001,MT,Beaverhead,SUPERCPTH16,0
30001,MT,Beaverhead,PCH_SUPERCPTH_11_16,0
30001,MT,Beaverhead,CONVS11,7
30001,MT,Beaverhead,CONVS16,5
30001,MT,Beaverhead,PCH_CONVS_11_16,-28.57142857
30001,MT,Beaverhead,CONVSPTH11,0.760456274
30001,MT,Beaverhead,CONVSPTH16,0.529436679
30001,MT,Beaverhead,PCH_CONVSPTH_11_16,-30.37907666
30001,MT,Beaverhead,SPECS11,1
30001,MT,Beaverhead,SPECS16,0
30001,MT,Beaverhead,PCH_SPECS_11_16,-100
30001,MT,Beaverhead,SPECSPTH11,0.108636611
30001,MT,Beaverhead,SPECSPTH16,0
30001,MT,Beaverhead,PCH_SPECSPTH_11_16,-100
30001,MT,Beaverhead,SNAPS12,7.333333333
30001,MT,Beaverhead,SNAPS17,8
30001,MT,Beaverhead,PCH_SNAPS_12_17,9.090909091
30001,MT,Beaverhead,SNAPSPTH12,0.784649404
30001,MT,Beaverhead,SNAPSPTH17,0.847996608
30001,MT,Beaverhead,PCH_SNAPSPTH_12_17,8.073313161
30001,MT,Beaverhead,WICS11,2
30001,MT,Beaverhead,WICS16,2
30001,MT,Beaverhead,PCH_WICS_11_16,0
30001,MT,Beaverhead,WICSPTH11,0.217178851
30001,MT,Beaverhead,WICSPTH16,0.211170942
30001,MT,Beaverhead,PCH_WICSPTH_11_16,-2.766341925
30003,MT,Big Horn,GROC11,6
30003,MT,Big Horn,GROC16,4
30003,MT,Big Horn,PCH_GROC_11_16,-33.33333333
30003,MT,Big Horn,GROCPTH11,0.459629232
30003,MT,Big Horn,GROCPTH16,0.299154887
30003,MT,Big Horn,PCH_GROCPTH_11_16,-34.91386832
30003,MT,Big Horn,SUPERC11,0
30003,MT,Big Horn,SUPERC16,0
30003,MT,Big Horn,PCH_SUPERC_11_16,0
30003,MT,Big Horn,SUPERCPTH11,0
30003,MT,Big Horn,SUPERCPTH16,0
30003,MT,Big Horn,PCH_SUPERCPTH_11_16,0
30003,MT,Big Horn,CONVS11,14
30003,MT,Big Horn,CONVS16,15
30003,MT,Big Horn,PCH_CONVS_11_16,7.142857143
30003,MT,Big Horn,CONVSPTH11,1.072468209
30003,MT,Big Horn,CONVSPTH16,1.121830828
30003,MT,Big Horn,PCH_CONVSPTH_11_16,4.602711625
30003,MT,Big Horn,SPECS11,0
30003,MT,Big Horn,SPECS16,0
30003,MT,Big Horn,PCH_SPECS_11_16,0
30003,MT,Big Horn,SPECSPTH11,0
30003,MT,Big Horn,SPECSPTH16,0
30003,MT,Big Horn,PCH_SPECSPTH_11_16,0
30003,MT,Big Horn,SNAPS12,9.5
30003,MT,Big Horn,SNAPS17,10.58333333
30003,MT,Big Horn,PCH_SNAPS_12_17,11.40350877
30003,MT,Big Horn,SNAPSPTH12,0.727356251
30003,MT,Big Horn,SNAPSPTH17,0.792165669
30003,MT,Big Horn,PCH_SNAPSPTH_12_17,8.910271562
30003,MT,Big Horn,WICS11,4
30003,MT,Big Horn,WICS16,4
30003,MT,Big Horn,PCH_WICS_11_16,0
30003,MT,Big Horn,WICSPTH11,0.306278706
30003,MT,Big Horn,WICSPTH16,0.297441989
30003,MT,Big Horn,PCH_WICSPTH_11_16,-2.885188103
30005,MT,Blaine,GROC11,4
30005,MT,Blaine,GROC16,4
30005,MT,Blaine,PCH_GROC_11_16,0
30005,MT,Blaine,GROCPTH11,0.608550129
30005,MT,Blaine,GROCPTH16,0.600871263
30005,MT,Blaine,PCH_GROCPTH_11_16,-1.261829653
30005,MT,Blaine,SUPERC11,0
30005,MT,Blaine,SUPERC16,0
30005,MT,Blaine,PCH_SUPERC_11_16,0
30005,MT,Blaine,SUPERCPTH11,0
30005,MT,Blaine,SUPERCPTH16,0
30005,MT,Blaine,PCH_SUPERCPTH_11_16,0
30005,MT,Blaine,CONVS11,3
30005,MT,Blaine,CONVS16,4
30005,MT,Blaine,PCH_CONVS_11_16,33.33333333
30005,MT,Blaine,CONVSPTH11,0.456412597
30005,MT,Blaine,CONVSPTH16,0.600871263
30005,MT,Blaine,PCH_CONVSPTH_11_16,31.6508938
30005,MT,Blaine,SPECS11,1
30005,MT,Blaine,SPECS16,0
30005,MT,Blaine,PCH_SPECS_11_16,-100
30005,MT,Blaine,SPECSPTH11,0.152137532
30005,MT,Blaine,SPECSPTH16,0
30005,MT,Blaine,PCH_SPECSPTH_11_16,-100
30005,MT,Blaine,SNAPS12,6
30005,MT,Blaine,SNAPS17,4.833333333
30005,MT,Blaine,PCH_SNAPS_12_17,-19.44444444
30005,MT,Blaine,SNAPSPTH12,0.897800389
30005,MT,Blaine,SNAPSPTH17,0.720532697
30005,MT,Blaine,PCH_SNAPSPTH_12_17,-19.7446664
30005,MT,Blaine,WICS11,4
30005,MT,Blaine,WICS16,4
30005,MT,Blaine,PCH_WICS_11_16,0
30005,MT,Blaine,WICSPTH11,0.608457565
30005,MT,Blaine,WICSPTH16,0.596391857
30005,MT,Blaine,PCH_WICSPTH_11_16,-1.982999206
30007,MT,Broadwater,GROC11,1
30007,MT,Broadwater,GROC16,1
30007,MT,Broadwater,PCH_GROC_11_16,0
30007,MT,Broadwater,GROCPTH11,0.174550532
30007,MT,Broadwater,GROCPTH16,0.172771251
30007,MT,Broadwater,PCH_GROCPTH_11_16,-1.01935038
30007,MT,Broadwater,SUPERC11,0
30007,MT,Broadwater,SUPERC16,0
30007,MT,Broadwater,PCH_SUPERC_11_16,0
30007,MT,Broadwater,SUPERCPTH11,0
30007,MT,Broadwater,SUPERCPTH16,0
30007,MT,Broadwater,PCH_SUPERCPTH_11_16,0
30007,MT,Broadwater,CONVS11,2
30007,MT,Broadwater,CONVS16,2
30007,MT,Broadwater,PCH_CONVS_11_16,0
30007,MT,Broadwater,CONVSPTH11,0.349101065
30007,MT,Broadwater,CONVSPTH16,0.345542502
30007,MT,Broadwater,PCH_CONVSPTH_11_16,-1.01935038
30007,MT,Broadwater,SPECS11,0
30007,MT,Broadwater,SPECS16,0
30007,MT,Broadwater,PCH_SPECS_11_16,0
30007,MT,Broadwater,SPECSPTH11,0
30007,MT,Broadwater,SPECSPTH16,0
30007,MT,Broadwater,PCH_SPECSPTH_11_16,0
30007,MT,Broadwater,SNAPS12,3
30007,MT,Broadwater,SNAPS17,4.083333333
30007,MT,Broadwater,PCH_SNAPS_12_17,36.11111111
30007,MT,Broadwater,SNAPSPTH12,0.521195274
30007,MT,Broadwater,SNAPSPTH17,0.687893082
30007,MT,Broadwater,PCH_SNAPSPTH_12_17,31.98375262
30007,MT,Broadwater,WICS11,1
30007,MT,Broadwater,WICS16,1
30007,MT,Broadwater,PCH_WICS_11_16,0
30007,MT,Broadwater,WICSPTH11,0.174703002
30007,MT,Broadwater,WICSPTH16,0.172860846
30007,MT,Broadwater,PCH_WICSPTH_11_16,-1.054450154
30009,MT,Carbon,GROC11,3
30009,MT,Carbon,GROC16,5
30009,MT,Carbon,PCH_GROC_11_16,66.66666667
30009,MT,Carbon,GROCPTH11,0.297324083
30009,MT,Carbon,GROCPTH16,0.476281196
30009,MT,Carbon,PCH_GROCPTH_11_16,60.1892424
30009,MT,Carbon,SUPERC11,0
30009,MT,Carbon,SUPERC16,0
30009,MT,Carbon,PCH_SUPERC_11_16,0
30009,MT,Carbon,SUPERCPTH11,0
30009,MT,Carbon,SUPERCPTH16,0
30009,MT,Carbon,PCH_SUPERCPTH_11_16,0
30009,MT,Carbon,CONVS11,3
30009,MT,Carbon,CONVS16,8
30009,MT,Carbon,PCH_CONVS_11_16,166.6666667
30009,MT,Carbon,CONVSPTH11,0.297324083
30009,MT,Carbon,CONVSPTH16,0.762049914
30009,MT,Carbon,PCH_CONVSPTH_11_16,156.3027878
30009,MT,Carbon,SPECS11,0
30009,MT,Carbon,SPECS16,2
30009,MT,Carbon,SPECSPTH11,0
30009,MT,Carbon,SPECSPTH16,0.190512479
30009,MT,Carbon,SNAPS12,6.416666667
30009,MT,Carbon,SNAPS17,9.25
30009,MT,Carbon,PCH_SNAPS_12_17,44.15584416
30009,MT,Carbon,SNAPSPTH12,0.633619697
30009,MT,Carbon,SNAPSPTH17,0.864809274
30009,MT,Carbon,PCH_SNAPSPTH_12_17,36.48711984
30009,MT,Carbon,WICS11,3
30009,MT,Carbon,WICS16,4
30009,MT,Carbon,PCH_WICS_11_16,33.33333206
30009,MT,Carbon,WICSPTH11,0.29738304
30009,MT,Carbon,WICSPTH16,0.381497383
30009,MT,Carbon,PCH_WICSPTH_11_16,28.28484917
30011,MT,Carter,GROC11,1
30011,MT,Carter,GROC16,1
30011,MT,Carter,PCH_GROC_11_16,0
30011,MT,Carter,GROCPTH11,0.88028169
30011,MT,Carter,GROCPTH16,0.849617672
30011,MT,Carter,PCH_GROCPTH_11_16,-3.483432455
30011,MT,Carter,SUPERC11,0
30011,MT,Carter,SUPERC16,0
30011,MT,Carter,PCH_SUPERC_11_16,0
30011,MT,Carter,SUPERCPTH11,0
30011,MT,Carter,SUPERCPTH16,0
30011,MT,Carter,PCH_SUPERCPTH_11_16,0
30011,MT,Carter,CONVS11,3
30011,MT,Carter,CONVS16,1
30011,MT,Carter,PCH_CONVS_11_16,-66.66666667
30011,MT,Carter,CONVSPTH11,2.64084507
30011,MT,Carter,CONVSPTH16,0.849617672
30011,MT,Carter,PCH_CONVSPTH_11_16,-67.82781082
30011,MT,Carter,SPECS11,0
30011,MT,Carter,SPECS16,0
30011,MT,Carter,PCH_SPECS_11_16,0
30011,MT,Carter,SPECSPTH11,0
30011,MT,Carter,SPECSPTH16,0
30011,MT,Carter,PCH_SPECSPTH_11_16,0
30011,MT,Carter,SNAPS12,1
30011,MT,Carter,SNAPS17,1
30011,MT,Carter,PCH_SNAPS_12_17,0
30011,MT,Carter,SNAPSPTH12,0.849617672
30011,MT,Carter,SNAPSPTH17,0.818330606
30011,MT,Carter,PCH_SNAPSPTH_12_17,-3.682487725
30011,MT,Carter,WICS11,1
30011,MT,Carter,WICSPTH11,0.880281687
30013,MT,Cascade,GROC11,11
30013,MT,Cascade,GROC16,10
30013,MT,Cascade,PCH_GROC_11_16,-9.090909091
30013,MT,Cascade,GROCPTH11,0.134681784
30013,MT,Cascade,GROCPTH16,0.122717455
30013,MT,Cascade,PCH_GROCPTH_11_16,-8.88340503
30013,MT,Cascade,SUPERC11,2
30013,MT,Cascade,SUPERC16,2
30013,MT,Cascade,PCH_SUPERC_11_16,0
30013,MT,Cascade,SUPERCPTH11,0.0244876
30013,MT,Cascade,SUPERCPTH16,0.0245435
30013,MT,Cascade,PCH_SUPERCPTH_11_16,0.228254467
30013,MT,Cascade,CONVS11,26
30013,MT,Cascade,CONVS16,29
30013,MT,Cascade,PCH_CONVS_11_16,11.53846154
30013,MT,Cascade,CONVSPTH11,0.318338761
30013,MT,Cascade,CONVSPTH16,0.35588062
30013,MT,Cascade,PCH_CONVSPTH_11_16,11.79305306
30013,MT,Cascade,SPECS11,12
30013,MT,Cascade,SPECS16,8
30013,MT,Cascade,PCH_SPECS_11_16,-33.33333333
30013,MT,Cascade,SPECSPTH11,0.146925582
30013,MT,Cascade,SPECSPTH16,0.098173964
30013,MT,Cascade,PCH_SPECSPTH_11_16,-33.18116369
30013,MT,Cascade,SNAPS12,51.16666667
30013,MT,Cascade,SNAPS17,54.91666667
30013,MT,Cascade,PCH_SNAPS_12_17,7.328990228
30013,MT,Cascade,SNAPSPTH12,0.626098732
30013,MT,Cascade,SNAPSPTH17,0.672553294
30013,MT,Cascade,PCH_SNAPSPTH_12_17,7.41968634
30013,MT,Cascade,WICS11,11
30013,MT,Cascade,WICS16,11
30013,MT,Cascade,PCH_WICS_11_16,0
30013,MT,Cascade,WICSPTH11,0.134648815
30013,MT,Cascade,WICSPTH16,0.134909734
30013,MT,Cascade,PCH_WICSPTH_11_16,0.193777665
30015,MT,Chouteau,GROC11,3
30015,MT,Chouteau,GROC16,2
30015,MT,Chouteau,PCH_GROC_11_16,-33.33333333
30015,MT,Chouteau,GROCPTH11,0.516528926
30015,MT,Chouteau,GROCPTH16,0.345184674
30015,MT,Chouteau,PCH_GROCPTH_11_16,-33.17224715
30015,MT,Chouteau,SUPERC11,0
30015,MT,Chouteau,SUPERC16,0
30015,MT,Chouteau,PCH_SUPERC_11_16,0
30015,MT,Chouteau,SUPERCPTH11,0
30015,MT,Chouteau,SUPERCPTH16,0
30015,MT,Chouteau,PCH_SUPERCPTH_11_16,0
30015,MT,Chouteau,CONVS11,1
30015,MT,Chouteau,CONVS16,3
30015,MT,Chouteau,PCH_CONVS_11_16,200
30015,MT,Chouteau,CONVSPTH11,0.172176309
30015,MT,Chouteau,CONVSPTH16,0.517777011
30015,MT,Chouteau,PCH_CONVSPTH_11_16,200.7248878
30015,MT,Chouteau,SPECS11,1
30015,MT,Chouteau,SPECS16,0
30015,MT,Chouteau,PCH_SPECS_11_16,-100
30015,MT,Chouteau,SPECSPTH11,0.172176309
30015,MT,Chouteau,SPECSPTH16,0
30015,MT,Chouteau,PCH_SPECSPTH_11_16,-100
30015,MT,Chouteau,SNAPS12,3
30015,MT,Chouteau,SNAPS17,3.416666667
30015,MT,Chouteau,PCH_SNAPS_12_17,13.88888889
30015,MT,Chouteau,SNAPSPTH12,0.508130081
30015,MT,Chouteau,SNAPSPTH17,0.592656837
30015,MT,Chouteau,PCH_SNAPSPTH_12_17,16.63486557
30015,MT,Chouteau,WICS11,3
30015,MT,Chouteau,WICS16,3
30015,MT,Chouteau,PCH_WICS_11_16,0
30015,MT,Chouteau,WICSPTH11,0.516262233
30015,MT,Chouteau,WICSPTH16,0.519210815
30015,MT,Chouteau,PCH_WICSPTH_11_16,0.571140409
30017,MT,Custer,GROC11,2
30017,MT,Custer,GROC16,2
30017,MT,Custer,PCH_GROC_11_16,0
30017,MT,Custer,GROCPTH11,0.170140366
30017,MT,Custer,GROCPTH16,0.169190424
30017,MT,Custer,PCH_GROCPTH_11_16,-0.558328399
30017,MT,Custer,SUPERC11,1
30017,MT,Custer,SUPERC16,1
30017,MT,Custer,PCH_SUPERC_11_16,0
30017,MT,Custer,SUPERCPTH11,0.085070183
30017,MT,Custer,SUPERCPTH16,0.084595212
30017,MT,Custer,PCH_SUPERCPTH_11_16,-0.558328399
30017,MT,Custer,CONVS11,4
30017,MT,Custer,CONVS16,5
30017,MT,Custer,PCH_CONVS_11_16,25
30017,MT,Custer,CONVSPTH11,0.340280732
30017,MT,Custer,CONVSPTH16,0.42297606
30017,MT,Custer,PCH_CONVSPTH_11_16,24.3020895
30017,MT,Custer,SPECS11,0
30017,MT,Custer,SPECS16,1
30017,MT,Custer,SPECSPTH11,0
30017,MT,Custer,SPECSPTH16,0.084595212
30017,MT,Custer,SNAPS12,8
30017,MT,Custer,SNAPS17,10.75
30017,MT,Custer,PCH_SNAPS_12_17,34.375
30017,MT,Custer,SNAPSPTH12,0.67294751
30017,MT,Custer,SNAPSPTH17,0.917157239
30017,MT,Custer,PCH_SNAPSPTH_12_17,36.28956574
30017,MT,Custer,WICS11,3
30017,MT,Custer,WICS16,3
30017,MT,Custer,PCH_WICS_11_16,0
30017,MT,Custer,WICSPTH11,0.255145431
30017,MT,Custer,WICSPTH16,0.253549695
30017,MT,Custer,PCH_WICSPTH_11_16,-0.625421941
30019,MT,Daniels,GROC11,2
30019,MT,Daniels,GROC16,1
30019,MT,Daniels,PCH_GROC_11_16,-50
30019,MT,Daniels,GROCPTH11,1.135718342
30019,MT,Daniels,GROCPTH16,0.576701269
30019,MT,Daniels,PCH_GROCPTH_11_16,-49.22145329
30019,MT,Daniels,SUPERC11,0
30019,MT,Daniels,SUPERC16,0
30019,MT,Daniels,PCH_SUPERC_11_16,0
30019,MT,Daniels,SUPERCPTH11,0
30019,MT,Daniels,SUPERCPTH16,0
30019,MT,Daniels,PCH_SUPERCPTH_11_16,0
30019,MT,Daniels,CONVS11,1
30019,MT,Daniels,CONVS16,1
30019,MT,Daniels,PCH_CONVS_11_16,0
30019,MT,Daniels,CONVSPTH11,0.567859171
30019,MT,Daniels,CONVSPTH16,0.576701269
30019,MT,Daniels,PCH_CONVSPTH_11_16,1.557093426
30019,MT,Daniels,SPECS11,0
30019,MT,Daniels,SPECS16,0
30019,MT,Daniels,PCH_SPECS_11_16,0
30019,MT,Daniels,SPECSPTH11,0
30019,MT,Daniels,SPECSPTH16,0
30019,MT,Daniels,PCH_SPECSPTH_11_16,0
30019,MT,Daniels,SNAPS12,2
30019,MT,Daniels,SNAPS17,1
30019,MT,Daniels,PCH_SNAPS_12_17,-50
30019,MT,Daniels,SNAPSPTH12,1.119820829
30019,MT,Daniels,SNAPSPTH17,0.575705239
30019,MT,Daniels,PCH_SNAPSPTH_12_17,-48.58952216
30019,MT,Daniels,WICS11,2
30019,MT,Daniels,WICS16,1
30019,MT,Daniels,PCH_WICS_11_16,-50
30019,MT,Daniels,WICSPTH11,1.135718346
30019,MT,Daniels,WICSPTH16,0.576368868
30019,MT,Daniels,PCH_WICSPTH_11_16,-49.25072098
30021,MT,Dawson,GROC11,3
30021,MT,Dawson,GROC16,2
30021,MT,Dawson,PCH_GROC_11_16,-33.33333333
30021,MT,Dawson,GROCPTH11,0.332520505
30021,MT,Dawson,GROCPTH16,0.216379963
30021,MT,Dawson,PCH_GROCPTH_11_16,-34.9273324
30021,MT,Dawson,SUPERC11,0
30021,MT,Dawson,SUPERC16,0
30021,MT,Dawson,PCH_SUPERC_11_16,0
30021,MT,Dawson,SUPERCPTH11,0
30021,MT,Dawson,SUPERCPTH16,0
30021,MT,Dawson,PCH_SUPERCPTH_11_16,0
30021,MT,Dawson,CONVS11,5
30021,MT,Dawson,CONVS16,4
30021,MT,Dawson,PCH_CONVS_11_16,-20
30021,MT,Dawson,CONVSPTH11,0.554200842
30021,MT,Dawson,CONVSPTH16,0.432759926
30021,MT,Dawson,PCH_CONVSPTH_11_16,-21.91279888
30021,MT,Dawson,SPECS11,0
30021,MT,Dawson,SPECS16,0
30021,MT,Dawson,PCH_SPECS_11_16,0
30021,MT,Dawson,SPECSPTH11,0
30021,MT,Dawson,SPECSPTH16,0
30021,MT,Dawson,PCH_SPECSPTH_11_16,0
30021,MT,Dawson,SNAPS12,7
30021,MT,Dawson,SNAPS17,7.25
30021,MT,Dawson,PCH_SNAPS_12_17,3.571428571
30021,MT,Dawson,SNAPSPTH12,0.756838577
30021,MT,Dawson,SNAPSPTH17,0.810055866
30021,MT,Dawson,PCH_SNAPSPTH_12_17,7.031524342
30021,MT,Dawson,WICS11,3
30021,MT,Dawson,WICS16,2
30021,MT,Dawson,PCH_WICS_11_16,-33.33333206
30021,MT,Dawson,WICSPTH11,0.332409978
30021,MT,Dawson,WICSPTH16,0.216122761
30021,MT,Dawson,PCH_WICSPTH_11_16,-34.98307037
30023,MT,Deer Lodge,GROC11,3
30023,MT,Deer Lodge,GROC16,2
30023,MT,Deer Lodge,PCH_GROC_11_16,-33.33333333
30023,MT,Deer Lodge,GROCPTH11,0.323345549
30023,MT,Deer Lodge,GROCPTH16,0.220531481
30023,MT,Deer Lodge,PCH_GROCPTH_11_16,-31.79696402
30023,MT,Deer Lodge,SUPERC11,0
30023,MT,Deer Lodge,SUPERC16,0
30023,MT,Deer Lodge,PCH_SUPERC_11_16,0
30023,MT,Deer Lodge,SUPERCPTH11,0
30023,MT,Deer Lodge,SUPERCPTH16,0
30023,MT,Deer Lodge,PCH_SUPERCPTH_11_16,0
30023,MT,Deer Lodge,CONVS11,5
30023,MT,Deer Lodge,CONVS16,5
30023,MT,Deer Lodge,PCH_CONVS_11_16,0
30023,MT,Deer Lodge,CONVSPTH11,0.538909248
30023,MT,Deer Lodge,CONVSPTH16,0.551328702
30023,MT,Deer Lodge,PCH_CONVSPTH_11_16,2.304553975
30023,MT,Deer Lodge,SPECS11,0
30023,MT,Deer Lodge,SPECS16,0
30023,MT,Deer Lodge,PCH_SPECS_11_16,0
30023,MT,Deer Lodge,SPECSPTH11,0
30023,MT,Deer Lodge,SPECSPTH16,0
30023,MT,Deer Lodge,PCH_SPECSPTH_11_16,0
30023,MT,Deer Lodge,SNAPS12,7.166666667
30023,MT,Deer Lodge,SNAPS17,8.25
30023,MT,Deer Lodge,PCH_SNAPS_12_17,15.11627907
30023,MT,Deer Lodge,SNAPSPTH12,0.776706044
30023,MT,Deer Lodge,SNAPSPTH17,0.905996047
30023,MT,Deer Lodge,PCH_SNAPSPTH_12_17,16.64593751
30023,MT,Deer Lodge,WICS11,3
30023,MT,Deer Lodge,WICS16,2
30023,MT,Deer Lodge,PCH_WICS_11_16,-33.33333206
30023,MT,Deer Lodge,WICSPTH11,0.323345542
30023,MT,Deer Lodge,WICSPTH16,0.220799297
30023,MT,Deer Lodge,PCH_WICSPTH_11_16,-31.71413612
30025,MT,Fallon,GROC11,1
30025,MT,Fallon,GROC16,1
30025,MT,Fallon,PCH_GROC_11_16,0
30025,MT,Fallon,GROCPTH11,0.341296928
30025,MT,Fallon,GROCPTH16,0.323519896
30025,MT,Fallon,PCH_GROCPTH_11_16,-5.208670333
30025,MT,Fallon,SUPERC11,0
30025,MT,Fallon,SUPERC16,0
30025,MT,Fallon,PCH_SUPERC_11_16,0
30025,MT,Fallon,SUPERCPTH11,0
30025,MT,Fallon,SUPERCPTH16,0
30025,MT,Fallon,PCH_SUPERCPTH_11_16,0
30025,MT,Fallon,CONVS11,2
30025,MT,Fallon,CONVS16,2
30025,MT,Fallon,PCH_CONVS_11_16,0
30025,MT,Fallon,CONVSPTH11,0.682593857
30025,MT,Fallon,CONVSPTH16,0.647039793
30025,MT,Fallon,PCH_CONVSPTH_11_16,-5.208670333
30025,MT,Fallon,SPECS11,0
30025,MT,Fallon,SPECS16,0
30025,MT,Fallon,PCH_SPECS_11_16,0
30025,MT,Fallon,SPECSPTH11,0
30025,MT,Fallon,SPECSPTH16,0
30025,MT,Fallon,PCH_SPECSPTH_11_16,0
30025,MT,Fallon,SNAPS12,1.5
30025,MT,Fallon,SNAPS17,1
30025,MT,Fallon,PCH_SNAPS_12_17,-33.33333333
30025,MT,Fallon,SNAPSPTH12,0.496031746
30025,MT,Fallon,SNAPSPTH17,0.332336324
30025,MT,Fallon,PCH_SNAPSPTH_12_17,-33.00099701
30025,MT,Fallon,WICS11,1
30025,MT,Fallon,WICSPTH11,0.341296941
30027,MT,Fergus,GROC11,7
30027,MT,Fergus,GROC16,9
30027,MT,Fergus,PCH_GROC_11_16,28.57142857
30027,MT,Fergus,GROCPTH11,0.611140213
30027,MT,Fergus,GROCPTH16,0.796460177
30027,MT,Fergus,PCH_GROCPTH_11_16,30.32364096
30027,MT,Fergus,SUPERC11,0
30027,MT,Fergus,SUPERC16,0
30027,MT,Fergus,PCH_SUPERC_11_16,0
30027,MT,Fergus,SUPERCPTH11,0
30027,MT,Fergus,SUPERCPTH16,0
30027,MT,Fergus,PCH_SUPERCPTH_11_16,0
30027,MT,Fergus,CONVS11,5
30027,MT,Fergus,CONVS16,3
30027,MT,Fergus,PCH_CONVS_11_16,-40
30027,MT,Fergus,CONVSPTH11,0.436528724
30027,MT,Fergus,CONVSPTH16,0.265486726
30027,MT,Fergus,PCH_CONVSPTH_11_16,-39.18230089
30027,MT,Fergus,SPECS11,1
30027,MT,Fergus,SPECS16,1
30027,MT,Fergus,PCH_SPECS_11_16,0
30027,MT,Fergus,SPECSPTH11,0.087305745
30027,MT,Fergus,SPECSPTH16,0.088495575
30027,MT,Fergus,PCH_SPECSPTH_11_16,1.362831858
30027,MT,Fergus,SNAPS12,8.916666667
30027,MT,Fergus,SNAPS17,6.333333333
30027,MT,Fergus,PCH_SNAPS_12_17,-28.97196262
30027,MT,Fergus,SNAPSPTH12,0.779769713
30027,MT,Fergus,SNAPSPTH17,0.560918726
30027,MT,Fergus,PCH_SNAPSPTH_12_17,-28.06610509
30027,MT,Fergus,WICS11,1
30027,MT,Fergus,WICS16,1
30027,MT,Fergus,PCH_WICS_11_16,0
30027,MT,Fergus,WICSPTH11,0.087237202
30027,MT,Fergus,WICSPTH16,0.088237889
30027,MT,Fergus,PCH_WICSPTH_11_16,1.147088051
30029,MT,Flathead,GROC11,14
30029,MT,Flathead,GROC16,18
30029,MT,Flathead,PCH_GROC_11_16,28.57142857
30029,MT,Flathead,GROCPTH11,0.1534482
30029,MT,Flathead,GROCPTH16,0.184250663
30029,MT,Flathead,PCH_GROCPTH_11_16,20.07352479
30029,MT,Flathead,SUPERC11,1
30029,MT,Flathead,SUPERC16,2
30029,MT,Flathead,PCH_SUPERC_11_16,100
30029,MT,Flathead,SUPERCPTH11,0.0109606
30029,MT,Flathead,SUPERCPTH16,0.0204723
30029,MT,Flathead,PCH_SUPERCPTH_11_16,86.78103856
30029,MT,Flathead,CONVS11,42
30029,MT,Flathead,CONVS16,38
30029,MT,Flathead,PCH_CONVS_11_16,-9.523809524
30029,MT,Flathead,CONVSPTH11,0.460344601
30029,MT,Flathead,CONVSPTH16,0.388973621
30029,MT,Flathead,PCH_CONVSPTH_11_16,-15.50381589
30029,MT,Flathead,SPECS11,9
30029,MT,Flathead,SPECS16,8
30029,MT,Flathead,PCH_SPECS_11_16,-11.11111111
30029,MT,Flathead,SPECSPTH11,0.098645272
30029,MT,Flathead,SPECSPTH16,0.081889183
30029,MT,Flathead,PCH_SPECSPTH_11_16,-16.98620509
30029,MT,Flathead,SNAPS12,61.41666667
30029,MT,Flathead,SNAPS17,67.83333333
30029,MT,Flathead,PCH_SNAPS_12_17,10.44776119
30029,MT,Flathead,SNAPSPTH12,0.670246163
30029,MT,Flathead,SNAPSPTH17,0.678333333
30029,MT,Flathead,PCH_SNAPSPTH_12_17,1.206597015
30029,MT,Flathead,WICS11,14
30029,MT,Flathead,WICS16,14
30029,MT,Flathead,PCH_WICS_11_16,0
30029,MT,Flathead,WICSPTH11,0.153402805
30029,MT,Flathead,WICSPTH16,0.143171236
30029,MT,Flathead,PCH_WICSPTH_11_16,-6.669740677
30031,MT,Gallatin,GROC11,21
30031,MT,Gallatin,GROC16,18
30031,MT,Gallatin,PCH_GROC_11_16,-14.28571429
30031,MT,Gallatin,GROCPTH11,0.23002355
30031,MT,Gallatin,GROCPTH16,0.172957183
30031,MT,Gallatin,PCH_GROCPTH_11_16,-24.80892349
30031,MT,Gallatin,SUPERC11,2
30031,MT,Gallatin,SUPERC16,2
30031,MT,Gallatin,PCH_SUPERC_11_16,0
30031,MT,Gallatin,SUPERCPTH11,0.021907
30031,MT,Gallatin,SUPERCPTH16,0.0192175
30031,MT,Gallatin,PCH_SUPERCPTH_11_16,-12.27707741
30031,MT,Gallatin,CONVS11,35
30031,MT,Gallatin,CONVS16,37
30031,MT,Gallatin,PCH_CONVS_11_16,5.714285714
